Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
119222,944558052,Elena,Lopez Mamani,9769143864846840,8,350714.6786
12045,3004591399,Luis,Quispe Claros,9993587869665490,6,350712.921
30671,3756555740,Lucia,Vargas Perez,8642634817742330,4,350712.3227
13927,8111255344,Carlos Luis Diego,Garcia Mendoza,2791065732115060,4,350707.6016
100285,6177942630,Ricardo Maria Lucia,Rodriguez,666319882373024,11,350707.4483
88827,2453736913,Carlos,Garcia Flores,8604548641484290,12,350699.7575
66734,954419546,Ricardo,Rodriguez Lopez,2805063265865760,13,350699.0742
62932,6129391834,Elena,Garcia Quispe,2066416413017240,11,350697.6412
23180,4246596485,Elena Elena,Mendoza,3912370053890680,2,350695.2448
32350,5939103352,Sofia Juan Jose,Quispe,8848199675820020,13,350690.7179
121341,6171627178,Luis Ana,Flores,1634197824063010,10,350688.5963
48389,2680835796,Lucia,Rodriguez,1937437084093110,12,350680.1801
17393,4711552932,Elena Luis,Quispe,1353672984555240,8,350679.5953
73322,1089884084,Carlos Ricardo,Mamani,9257704069310640,12,350677.449
38421,6947390429,Maria Elena Diego,Mamani Claros,2617196058510430,9,350677.2354
30588,260847716,Ana,Perez,2238007465201620,11,350672.3645
109211,8340391341,Jose Jose Ricardo,Lopez Mamani,1801124723349900,7,350669.79
46158,3072375917,Carlos Ricardo Jorge,Mamani Lopez,7002162357137350,13,350668.1403
49567,9904813577,Elena Luis Ana,Mendoza Mendoza,6137767896612730,12,350657.4495
60680,9997563107,Juan Maria,Flores Mendoza,1216611160664160,8,350655.5006
42220,1823446441,Jose,Martinez,33062985506482,14,350644.4778
9827,1382935976,Diego,Flores Garcia,3681114989455800,3,350640.7879
51816,9474417442,Jorge Luis,Quispe Lopez,9086147944955850,6,350637.5263
84209,9922918403,Carlos Maria Jose,Claros,6181758672972040,12,350636.8082
66450,7730156429,Diego Ana Jorge,Quispe Lopez,6320281359211690,8,350632.8415
118788,4075400515,Diego Lucia,Quispe Mendoza,7156530278976900,4,350627.3507
50707,919530914,Maria Ricardo,Flores,8763781462068740,3,350621.2221
20261,7118761033,Maria,Mendoza Mendoza,9220441966684650,10,350617.7284
85174,4053483753,Ana Maria,Rodriguez,5970880236227220,12,350610.6004
33284,8862163092,Lucia Ricardo Maria,Flores Flores,2894987236159320,11,350604.9898
102068,792290018,Ana Carlos Jose,Garcia,9490589309734230,8,350604.9538
45039,1117189441,Lucia Juan Luis,Lopez Perez,6096874618849280,6,350602.1651
19805,8641147088,Elena,Vargas Vargas,5090747885792750,3,350598.11
57671,2003721144,Ana Carlos,Vargas,4000255603901070,14,350593.5014
93263,6960358781,Maria Ricardo Juan,Rodriguez,1525695617649850,6,350592.97
75736,8183054013,Diego,Claros,8990563961774500,13,350591.7091
11756,6357251829,Ana Elena,Mendoza Rodriguez,8529737639652440,12,350586.5052
27358,5918921813,Carlos,Flores,3579954843882410,7,350586
91135,9653752903,Jose Ana,Perez,3206617269164640,1,350584.5809
69309,6014649017,Elena Juan Jose,Quispe Rodriguez,8622269865947170,12,350583.5104
20592,2184281578,Elena,Quispe,3943910802234310,3,350583.34
109068,7961289865,Jorge Maria Lucia,Mamani,9659093104531490,8,350575.2293
102575,1953226557,Jorge,Mamani,9425634385434310,1,350569.9974
114576,4405386231,Carlos,Rodriguez,2785696418488430,11,350567.9464
24196,6311895793,Luis,Mendoza Garcia,5328085358654190,14,350567.4148
107663,5271531547,Juan,Rodriguez,212047625171940,14,350557.3608
98929,8606081696,Ricardo Lucia Diego,Rodriguez Quispe,9040921273586770,3,350552.7776
76074,6982411532,Maria,Flores,5890854113618450,10,350552.371
103420,8958609653,Jose Juan,Mamani,4636225765087500,11,350549.6658
34024,3379938753,Maria,Quispe,2524242739461540,9,350539.7011
91535,7712378122,Juan Diego Carlos,Claros,3516193589646430,7,350537.1024
78665,8435454982,Ricardo Luis Ricardo,Lopez Mamani,4270934290913180,2,350532.0825
67261,4224441804,Jorge,Lopez Lopez,3333234229128500,9,350528.5061
63517,7720258508,Jose Maria Luis,Vargas Rodriguez,8958582065643460,10,350527.1459
109530,331152010,Elena Carlos Juan,Quispe,7784891958908250,8,350523.3149
116195,874626083,Maria,Martinez,3127465226087720,10,350521.5892
88081,1249951286,Ricardo,Rodriguez,6622495778300410,3,350518.8648
85241,7751903275,Juan Lucia,Lopez Flores,4935733338321770,13,350516.4128
113751,3269630850,Lucia Carlos,Vargas Mendoza,7148343322077070,11,350514.7726
46824,7912613332,Sofia Ricardo,Claros,5084003504482390,10,350511.2017
16178,2150071635,Lucia Jose,Mamani,1948783418115550,4,350509.9162
88119,8422132202,Jorge Maria,Quispe Rodriguez,9851661743762070,9,350508.4826
101937,5761722927,Ana Elena,Perez Claros,7118911155884600,14,350502.5821
63012,9600590734,Jose Sofia Carlos,Perez,3775041986869420,10,350501.1587
39544,8899153617,Sofia Jorge Elena,Flores,1982934246595480,2,350492.9605
41362,3951626240,Ricardo Maria,Flores Claros,1666563671482010,3,350492.2931
7958,2277626560,Elena Sofia Ana,Vargas Vargas,5318240057163010,1,350490.9189
8028,5768623323,Ricardo Carlos,Mamani,7131648382924470,6,350487.0048
78322,5547438939,Diego,Perez Claros,5207146540553350,1,350480.9716
114876,4790225174,Jose Jose,Mendoza Rodriguez,4453567785320980,12,350474.2668
66635,1998312739,Lucia Maria,Vargas,257060712133695,8,350473.8163
112364,4985590479,Ricardo Lucia Maria,Flores,1678662346669540,6,350469.6506
81222,6568199151,Lucia Sofia,Mamani,4057373900212050,11,350467.8415
15917,4774087849,Lucia Jose Maria,Garcia Perez,4584682047430520,12,350466.9746
75187,1859139422,Diego Lucia,Mamani Rodriguez,3894673632959080,14,350465.6046
92892,7777781303,Jorge Carlos,Mamani,5318197675286870,14,350460.7218
47420,7047160831,Jose Sofia,Vargas,7723653119410640,12,350458.9
31645,2302318290,Luis Luis Elena,Rodriguez Vargas,730055422757543,8,350456.8315
48650,1803868097,Maria Elena,Garcia Mamani,6684183390188980,2,350455.7299
65474,1634395489,Maria,Garcia,4048028606074440,5,350455.6471
108381,9428977997,Jose Jorge,Claros Lopez,768171383263163,1,350455.5651
52884,8324356822,Diego Jorge Ricardo,Claros,3428950436168210,14,350435.0291
112639,4687864328,Jose Jorge Luis,Flores,8494304640111230,11,350427.0389
9313,5745118916,Diego Sofia Luis,Mamani,2172119338838100,9,350426.7064
4329,2315009521,Luis Elena Sofia,Mendoza,5560171357011950,10,350425.7383
28298,2734832639,Diego,Perez,4237248231774320,10,350425.1097
12459,3462395361,Ana Ana Ricardo,Perez Lopez,1280113233156550,2,350424.6905
73409,511080245,Luis Lucia Luis,Rodriguez,2698031275629580,9,350417.2996
32406,3854941213,Maria Jose Jose,Vargas,7919342294652710,13,350407.5913
94416,3171641248,Elena,Rodriguez,8229766300264440,1,350406.1742
82810,3644642243,Elena Maria,Claros,6724535937173470,2,350401.0568
107329,1545289928,Carlos Jorge,Mamani Perez,9826210603630510,9,350396.5702
36115,591983523,Carlos,Choque Rodriguez,9171850198102610,10,350396.5591
82602,9500409425,Ana Diego Elena,Lopez,7095617986581630,2,350396.4746
3362,9335041073,Diego,Perez Mendoza,3717982281687930,5,350394.8138
117584,7134867806,Diego,Claros Mamani,5084315951181490,9,350392.1918
80711,7166228442,Juan Elena Lucia,Perez,7020886426447890,12,350391.0026
96944,828952730,Lucia Sofia Sofia,Rodriguez,2630221232765020,7,350385.6561
23093,4991772128,Diego Jose Luis,Perez Vargas,423700735340309,7,350383.361
120703,1206390715,Carlos Juan,Mamani Martinez,779499039735853,8,350380.3839
68364,8438662443,Sofia Jose,Flores,8086483696508210,5,350380.0866
38607,9226446020,Juan Juan,Vargas,8776646896026860,8,350374.9929
107514,8496985325,Jorge Juan,Quispe Mendoza,7768752363487290,14,350372.8642
95183,7823528955,Carlos Juan,Vargas,5721291302146090,14,350371.4803
75580,5195717656,Elena,Vargas Garcia,6579732642879400,13,350370.5425
60099,6803789718,Sofia,Mendoza,6311392466400230,3,350366.6545
39316,3706922300,Jose Ana Elena,Mamani Garcia,7984094257587970,1,350362.3902
85755,2651497923,Elena Jorge,Flores Lopez,113932692830105,5,350360.4993
60876,4655702210,Ana,Garcia Quispe,6636776901870750,1,350357.182
87914,9051703062,Carlos Jorge Juan,Lopez,2715190640754840,6,350356.8188
113272,7311718435,Juan Juan,Garcia Rodriguez,2384822543193860,12,350353.0371
107167,8462729828,Ana Lucia,Flores Quispe,9089842630411420,8,350348.1354
69771,3578089227,Ricardo,Mamani,727990845475292,8,350348
22083,6721784540,Luis,Mamani,3327133435664600,10,350325.4851
14858,1991583134,Jose Jorge,Lopez,7886571019285490,9,350321.4639
7121,3779323449,Diego,Garcia,8339027093638790,8,350315.639
108162,4917809079,Sofia,Vargas Quispe,5442386947226780,11,350315.2157
57080,1221673164,Jose Ricardo Maria,Lopez,719266818381724,8,350300.2511
74004,2734767306,Lucia,Rodriguez,6224030695829190,2,350300.0048
49768,2572956169,Elena Ana Ana,Garcia,4909316220660130,7,350281.7451
13580,9267416658,Luis Carlos,Mamani Flores,6620671881976680,1,350280.8513
49481,5637031298,Jorge,Mamani,9525248009771330,11,350276.764
34197,7813126219,Luis Maria Luis,Rodriguez,6496334861606610,8,350275.0156
114071,9711656395,Lucia,Claros Mamani,1013039218260770,11,350259.4665
39297,4814230638,Luis,Vargas Vargas,4370075093896810,8,350253.3675
99937,237598857,Lucia,Quispe Flores,9213714860055960,7,350244.801
39884,831059402,Jose Jose,Garcia Flores,172903241340423,2,350234.4578
103772,3821676645,Ana Jorge Sofia,Quispe Rodriguez,315662682085827,8,350231.7988
37793,3821040275,Luis Lucia,Flores Claros,319924794211151,3,350227.7565
101974,8104539433,Maria Juan,Perez,3314499916422670,2,350227.285
84203,6682061842,Jose Diego,Mamani Rodriguez,2877102375078680,7,350224.2573
93579,5738783338,Sofia Elena Elena,Vargas Flores,4900413922534980,5,350219.5541
94136,414364196,Elena Elena,Quispe Garcia,6701093335962360,14,350217.66
27287,1700742458,Jose Jorge,Mamani Vargas,8524323760371540,14,350213.9925
80362,7608426628,Diego Maria,Mendoza Perez,8463994102907790,12,350212.4495
43022,5943621100,Juan Jose Luis,Lopez Garcia,3411752883409410,14,350207.039
1779,1887546409,Sofia Juan,Flores,4254360998952840,12,350206.4114
92870,2095157962,Maria Jorge Juan,Flores Quispe,6254795347927080,14,350205.2815
11841,9859369289,Sofia Juan,Vargas,4730935899270600,13,350201.2051
62971,2818085631,Elena,Vargas Vargas,416892233644207,12,350198.8012
109536,2762530566,Diego Diego,Rodriguez,2497149061465680,4,350194.1992
42563,4690900008,Carlos,Perez,3736705565727470,1,350193.9269
89535,3523494101,Maria,Mamani,1365242068641920,3,350183.6118
15538,3441976107,Luis Jose Luis,Claros,2918341765574950,8,350178.8797
112466,8965142227,Juan Diego Ana,Lopez Mamani,3695897143433570,3,350168.2586
20409,1350984548,Juan Diego,Flores Mamani,7956708112525510,8,350166.831
103380,6752378262,Carlos Jorge,Vargas,1833060557962790,3,350164.9088
84462,8350336412,Diego Jose,Flores Perez,5826215148474480,11,350158.05
106208,6465048244,Jose Juan Lucia,Flores,5088422281169460,6,350145.8049
69262,2543706914,Carlos Maria Juan,Perez,934241617636556,8,350144.3171
106691,2955848933,Jose,Garcia,9448776778840380,12,350139.75
27116,7336779081,Jorge,Flores Perez,429908651637808,7,350131.7754
75923,8417864936,Diego Ricardo,Mamani,451387828852819,2,350131.1053
42508,4273660413,Carlos Ricardo,Vargas Vargas,9004837635635760,4,350129.6454
19430,1409321550,Jose,Vargas Rodriguez,317780488714148,14,350128.7355
107129,9276510781,Luis Ricardo,Quispe Rodriguez,46007887279562,12,350121.6835
28403,4005703434,Diego,Rodriguez,4645970192849360,14,350120.7555
112768,7472342737,Ana,Mamani Mamani,2963178566592630,1,350115.8108
37222,8661200104,Diego Juan,Mamani Claros,6441958915774220,14,350114.2048
32378,6843518415,Carlos Juan Sofia,Lopez,7166158473373010,1,350111.01
52867,2255848378,Jorge Luis,Garcia,43645830513188,14,350107.2414
31435,1824803925,Maria Elena,Garcia Vargas,9912889724534400,6,350101.8991
34092,549229894,Jose Luis,Quispe,1570416850321910,7,350100.9168
85684,1526539607,Lucia Maria Carlos,Garcia,6192075693273590,9,350099.247
51017,1802553572,Ricardo Diego,Choque,6541672383829700,12,350083.6103
17766,5694417638,Juan Jorge Juan,Vargas Rodriguez,3520783080057050,5,350075.9806
97594,3478746852,Ricardo Luis,Perez,9050096690125880,12,350068.8155
28327,6366702980,Luis Diego Juan,Garcia,425891694076791,9,350068.4742
55586,9775624341,Jose Elena,Rodriguez Vargas,7706151495907870,9,350067.7405
71128,1488554490,Diego Ricardo Elena,Rodriguez,9559447232200020,12,350067.2876
31024,5947509341,Ana Jorge Ricardo,Perez Flores,292981251295969,12,350065.0607
8124,7120518293,Carlos Diego,Rodriguez Claros,6647370752131410,2,350055.4147
36691,6565834977,Lucia,Perez,9655439381915000,3,350054.1296
110409,5083646187,Ricardo Lucia Diego,Rodriguez Claros,6145705220457930,5,350043.1553
10113,7713448661,Elena Carlos Jose,Flores,7738581579781200,9,350038.5386
26115,8180902146,Maria Luis Ana,Rodriguez,3710900754779400,13,350037.3588
82710,587312426,Jorge,Choque Perez,8917544537714890,11,350035.74
44719,6586234564,Ricardo Sofia,Mendoza,319019221619173,5,350028.1946
40400,6040385826,Jose,Mamani Garcia,112738728546753,12,350024.9587
52428,1504442681,Lucia,Quispe Choque,7741703877377140,11,350024.0307
7215,1761602887,Jorge Elena Jorge,Perez,4153004355137930,14,350023.8888
80712,7307550018,Juan Ricardo,Garcia Garcia,703071185092386,9,350019.1702
122332,6927842614,Diego Lucia Diego,Garcia Garcia,152410857277858,8,350015.928
120312,1297236524,Lucia Jorge,Vargas Perez,8297509543061780,2,350014.2748
29620,5791341372,Jorge Jorge,Mamani Mamani,5617894054639140,9,350010.38
30826,7858851611,Lucia,Garcia,1754154340812820,9,350008.5073
68303,208027421,Maria Ana Ricardo,Martinez Quispe,7599396444549390,11,350005.6522
962,6984214248,Diego Juan,Lopez,2203769124165130,6,350001.0922
58859,3440837512,Carlos Diego,Flores,9038446866164790,11,349989.4642
110970,5627860907,Lucia Carlos,Quispe,4665531081031330,1,349989.4241
111749,6840478228,Sofia Juan Elena,Garcia Claros,9978821823117490,13,349981.8617
71176,2255754277,Juan,Mamani Mamani,3806036034701040,2,349981.7092
63092,5970246270,Ricardo Luis Ana,Mendoza Vargas,9756686768841520,5,349979.8268
35039,665640842,Maria Luis Jorge,Perez Quispe,5241838904894160,11,349975.5855
82204,3560462994,Elena Carlos,Garcia Mamani,2557839135976100,2,349975.1977
46938,9861975573,Jose Maria,Flores Rodriguez,1959238694161210,6,349970.0393
74125,8570638185,Luis,Perez Flores,9918913742553170,11,349969.3474
79311,8681916593,Sofia,Perez,122139959805743,14,349967.9459
34758,6772245649,Elena,Perez Mamani,5967834180038660,9,349967.1583
21871,9600173851,Maria Ana Maria,Lopez Lopez,7510226934297640,5,349965.4264
2617,6005814220,Lucia,Rodriguez Claros,1067318863415690,5,349963.7667
72221,1788998777,Elena Ricardo Ana,Rodriguez Martinez,7002485490674950,12,349963.6678
56273,7689828548,Elena Jose Ana,Garcia Claros,4392982745700640,13,349961.9997
98475,1988838768,Jorge,Rodriguez,9441008990878650,9,349961.7857
82125,9556813132,Juan,Garcia,4161860788558960,11,349959.3887
35351,4237249090,Lucia Elena,Flores Quispe,2765084346458260,11,349958.0365
19255,8226184269,Jorge Sofia Juan,Vargas Mamani,7609926710994720,1,349957.6798
63025,3728260425,Maria,Garcia Claros,5651834968612720,3,349957.0135
85086,1284901554,Jose Ricardo,Garcia Martinez,5756762485691230,11,349955.4754
76317,1344393145,Elena Ana Jose,Garcia Quispe,3764468963837330,7,349952.1265
52139,7390953532,Ricardo,Quispe,6734135831438560,2,349949.1489
107427,1851157682,Luis Sofia,Perez,4670400612283890,1,349947.3209
99493,4312556653,Luis Maria Sofia,Garcia,6229947029640360,4,349946.8959
89994,3901611423,Juan,Flores,3500048947366370,2,349945.9407
81595,4452557236,Luis Jose Ricardo,Rodriguez,5417653886950380,5,349944.0242
109086,7641965980,Maria Lucia Ricardo,Garcia Flores,6501130626197690,8,349936.39
72039,2109385496,Diego Juan Jose,Mamani,6111014346489000,13,349928.8049
29541,2796401550,Sofia Juan,Quispe,4290423156568420,2,349928.5541
101658,3169240372,Jorge Jose Maria,Lopez Vargas,9561904082850510,5,349926.62
72765,5671358374,Jorge,Quispe Mendoza,8867075190109430,2,349923.7562
19082,3581628242,Lucia Luis,Mamani,9483986456631270,13,349923.09
32634,9739420554,Jorge Jose,Lopez Garcia,7027651713005650,3,349916.6887
24513,7525176841,Ricardo Carlos,Mendoza,7633531197478740,14,349916.3402
58801,9994341171,Jose Jose,Flores Claros,6077473235144160,9,349915.7702
112557,592533049,Jorge Elena Elena,Rodriguez,8924084972886130,13,349911.2485
115946,9423027519,Carlos,Mendoza,6447605569305660,1,31194.3503
73585,585659479,Juan Diego Ricardo,Garcia,6586040607001200,3,3163.4551
100821,2035687879,Maria,Mamani Claros,4167753520435840,11,31176.5907
70797,4604286699,Carlos Maria Elena,Perez Quispe,494461478606149,6,31171.0293
25384,1577529835,Maria Lucia,Garcia,1967070743619210,12,31170.4034
90268,4769752856,Juan Luis,Mendoza,4364195364844490,7,31168.0698
32960,987291399,Juan Maria Jorge,Garcia Mamani,8385501755740680,13,31156.9442
25878,8782817216,Juan Ricardo,Vargas,8468200040921070,8,31142.136
106237,271047682,Ana Sofia,Martinez Rodriguez,9644412568299230,7,31136.8849
97614,8260509870,Ana Jose Lucia,Rodriguez,1982681643411190,2,31127.8796
106093,5441102285,Carlos Sofia Ana,Vargas,9429464400358270,7,31125.1172
2567,5529173451,Maria,Perez,6567757967466470,12,31123.6457
55495,7686273912,Sofia Sofia,Vargas,9481423084823360,2,31110.6974
54549,997206407,Jose,Mamani Choque,6917318085288910,6,31109.3883
58300,5367675169,Lucia Ana,Quispe Flores,5208766230824050,4,31107.3005
2015,8424564732,Carlos,Garcia,8434747468201880,13,31106.7702
53212,6307994117,Diego Carlos Ana,Lopez,1865948590982570,1,31103.0382
66338,535837178,Juan,Garcia,1110300218999010,1,31101.8049
49350,5799818964,Lucia Carlos,Mendoza,2469677767182910,11,349798.6824
121960,946635074,Juan Juan,Choque,1721409446252870,6,349797.008
115945,2878822526,Jorge,Flores Flores,4098375674717840,11,349794.9426
92069,5037519083,Luis,Lopez,6681315097940100,10,349785.15
46111,8830943037,Elena Sofia Lucia,Rodriguez,3204647137153830,2,349780.0267
2812,459597923,Elena Carlos Jorge,Rodriguez,7124869393783630,2,349773.7749
101561,504216653,Jorge Luis Elena,Rodriguez Mamani,6501165258206480,14,349772.8172
86546,6056122709,Lucia,Claros,1932244476437540,7,349766.5592
74316,5590303482,Ana,Flores,9630633288762090,3,349763.8051
41856,6315403088,Carlos,Perez Mendoza,2257100531402510,13,349760.7219
115809,6168522708,Sofia Lucia Diego,Mendoza,5485865197776650,14,349752.9865
36347,1329862893,Juan,Mamani Garcia,6694260523594690,2,349750.7167
11436,1464755317,Ricardo,Perez,4078584131682020,7,349749.2324
116412,1048158553,Maria Jorge,Perez Quispe,5669530521246970,9,349748.5081
65667,2137903983,Ricardo Ricardo Lucia,Claros,2207309219917380,7,349747.2092
107014,9317673402,Juan Ana,Flores Flores,2682752968723980,6,349742.2347
65570,5831463391,Lucia,Rodriguez,1427674402267680,1,349741.9868
16703,4211525324,Ana Juan,Claros,8802193006643060,2,349738.3873
85814,8921624738,Ana Sofia Diego,Mendoza,2753130887145130,5,349735.9426
94741,6115102543,Sofia Jorge,Flores,1245671399645330,11,349729.8759
75290,6673404704,Jose Luis,Quispe,3076384494917190,14,349728.886
119300,1940444545,Ana Luis,Mendoza,7208740491465830,9,349726.5022
47874,6451958153,Diego Lucia,Perez,1856658061445020,12,349724.8353
106462,1352046975,Luis,Vargas Mamani,2310421162910540,13,349722.1325
